customer_zip_code_prefix;customer_city;customer_state
5468;sao paulo; Sao Paulo
3814;sao paulo; Sao Paulo
17027;bauru; Sao Paulo
5136;sao paulo; Sao Paulo
50720;recife; Pernambuco
2995;sao paulo; Sao Paulo
77813;araguaina; Tocantins
2313;sao paulo; Sao Paulo
29168;serra; Espirito Santo
50050;recife; Pernambuco
5664;sao paulo; Sao Paulo
16406;lins; Sao Paulo
60110;fortaleza; Ceara
19400;presidente venceslau; Sao Paulo
18290;buri; Sao Paulo
38930;medeiros; Minas Gerais
88380;balneario picarras; Santa Catarina
81940;curitiba;Parana
6453;barueri; Sao Paulo
20710;rio de janeiro;Rio de Janeiro
6122;osasco; Sao Paulo
60870;fortaleza; Ceara
68030;santarem; Para
13177;sumare; Sao Paulo
13483;limeira; Sao Paulo
9726;sao bernardo do campo; Sao Paulo
7987;francisco morato; Sao Paulo
76963;cacoal; Rondonia
21380;rio de janeiro;Rio de Janeiro
22080;rio de janeiro;Rio de Janeiro
62020;sobral; Ceara
71919;brasilia; Distrito Federal
93010;sao leopoldo;Rio Grande do Sul
88702;tubarao; Santa Catarina
79430;bandeirantes; Mato Grosso do Sul
31160;belo horizonte; Minas Gerais
89540;santa cecilia; Santa Catarina
97542;alegrete;Rio Grande do Sul
8533;ferraz de vasconcelos; Sao Paulo
1203;sao paulo; Sao Paulo
3142;sao paulo; Sao Paulo
4648;sao paulo; Sao Paulo
5735;sao paulo; Sao Paulo
8260;sao paulo; Sao Paulo
31565;belo horizonte; Minas Gerais
30730;belo horizonte; Minas Gerais
6050;osasco; Sao Paulo
8526;ferraz de vasconcelos; Sao Paulo
8529;ferraz de vasconcelos; Sao Paulo
1045;sao paulo; Sao Paulo
88600;sao joaquim; Santa Catarina
37517;maria da fe; Minas Gerais
2462;sao paulo; Sao Paulo
7159;guarulhos; Sao Paulo
96842;santa cruz do sul;Rio Grande do Sul
23094;rio de janeiro;Rio de Janeiro
77700;guarai; Tocantins
65065;sao luis; Maranhao
31235;belo horizonte; Minas Gerais
74720;goiania; Goias
21842;rio de janeiro;Rio de Janeiro
17520;marilia; Sao Paulo
71881;brasilia; Distrito Federal
4244;sao paulo; Sao Paulo
95895;colinas;Rio Grande do Sul
6866;itapecerica da serra; Sao Paulo
1253;sao paulo; Sao Paulo
95052;caxias do sul;Rio Grande do Sul
11722;praia grande; Sao Paulo
34400;raposos; Minas Gerais
40283;salvador; Bahia
85807;cascavel;Parana
13230;campo limpo paulista; Sao Paulo
4126;sao paulo; Sao Paulo
2715;sao paulo; Sao Paulo
70740;brasilia; Distrito Federal
41320;salvador; Bahia
15470;palestina; Sao Paulo
55370;sao bento do una; Pernambuco
21775;rio de janeiro;Rio de Janeiro
21011;rio de janeiro;Rio de Janeiro
2337;sao paulo; Sao Paulo
89812;chapeco; Santa Catarina
83840;quitandinha;Parana
17580;pompeia; Sao Paulo
32017;contagem; Minas Gerais
57975;colonia leopoldina; Alagoas
41680;salvador; Bahia
9360;maua; Sao Paulo
83540;rio branco do sul;Parana
8696;suzano; Sao Paulo
88400;ituporanga; Santa Catarina
29735;quilometro 14 do mutum; Espirito Santo
12323;jacarei; Sao Paulo
19911;ourinhos; Sao Paulo
9751;sao bernardo do campo; Sao Paulo
6322;carapicuiba; Sao Paulo
8630;suzano; Sao Paulo
5861;sao paulo; Sao Paulo
14027;ribeirao preto; Sao Paulo
70790;brasilia; Distrito Federal
2316;sao paulo; Sao Paulo
9683;sao bernardo do campo; Sao Paulo
88064;florianopolis; Santa Catarina
33937;ribeirao das neves; Minas Gerais
83090;sao jose dos pinhais;Parana
71931;brasilia; Distrito Federal
6396;carapicuiba; Sao Paulo
58046;joao pessoa; Paraiba
66075;belem; Para
20921;rio de janeiro;Rio de Janeiro
8180;sao paulo; Sao Paulo
5642;sao paulo; Sao Paulo
24141;niteroi;Rio de Janeiro
5089;sao paulo; Sao Paulo
2312;sao paulo; Sao Paulo
27923;macae;Rio de Janeiro
17214;jau; Sao Paulo
23595;rio de janeiro;Rio de Janeiro
56700;sao jose do egito; Pernambuco
89801;chapeco; Santa Catarina
26275;nova iguacu;Rio de Janeiro
4438;sao paulo; Sao Paulo
6230;osasco; Sao Paulo
29902;linhares; Espirito Santo
13313;itu; Sao Paulo
5042;sao paulo; Sao Paulo
6463;barueri; Sao Paulo
2450;sao paulo; Sao Paulo
78043;cuiaba; Mato Grosso
25750;petropolis;Rio de Janeiro
36956;sao francisco do humaita; Minas Gerais
17065;bauru; Sao Paulo
36930;simonesia; Minas Gerais
85816;cascavel;Parana
56395;lagoa grande; Pernambuco
73025;brasilia; Distrito Federal
4851;sao paulo; Sao Paulo
5264;sao paulo; Sao Paulo
2323;sao paulo; Sao Paulo
4161;sao paulo; Sao Paulo
50710;recife; Pernambuco
8441;sao paulo; Sao Paulo
70734;brasilia; Distrito Federal
11451;guaruja; Sao Paulo
14580;guara; Sao Paulo
3401;sao paulo; Sao Paulo
5615;sao paulo; Sao Paulo
66063;belem; Para
8031;sao paulo; Sao Paulo
53110;olinda; Pernambuco
5780;sao paulo; Sao Paulo
88385;penha; Santa Catarina
11380;sao vicente; Sao Paulo
27935;macae;Rio de Janeiro
21044;rio de janeiro;Rio de Janeiro
7752;cajamar; Sao Paulo
32672;betim; Minas Gerais
91755;porto alegre;Rio Grande do Sul
45280;iguai; Bahia
47200;remanso; Bahia
95115;caxias do sul;Rio Grande do Sul
59585;sao miguel do gostoso;Rio Grande do Norte
86036;londrina;Parana
7161;guarulhos; Sao Paulo
29045;vitoria; Espirito Santo
58037;joao pessoa; Paraiba
50750;recife; Pernambuco
22020;rio de janeiro;Rio de Janeiro
16660;pongai; Sao Paulo
32060;contagem; Minas Gerais
87701;paranavai;Parana
13735;mococa; Sao Paulo
8501;ferraz de vasconcelos; Sao Paulo
68741;castanhal; Para
15806;catanduva; Sao Paulo
49095;aracaju; Sergipe
45450;gandu; Bahia
3347;sao paulo; Sao Paulo
12441;pindamonhangaba; Sao Paulo
4065;sao paulo; Sao Paulo
65413;alto alegre do maranhao; Maranhao
4148;sao paulo; Sao Paulo
18706;avare; Sao Paulo
71675;brasilia; Distrito Federal
71699;brasilia; Distrito Federal
16075;aracatuba; Sao Paulo
4696;sao paulo; Sao Paulo
88161;biguacu; Santa Catarina
13802;mogi mirim; Sao Paulo
74663;goiania; Goias
88540;otacilio costa; Santa Catarina
6843;embu das artes; Sao Paulo
72006;brasilia; Distrito Federal
36980;lajinha; Minas Gerais
4195;sao paulo; Sao Paulo
48604;paulo afonso; Bahia
7090;guarulhos; Sao Paulo
46800;ruy barbosa; Bahia
68560;santana do araguaia; Para
95840;triunfo;Rio Grande do Sul
8250;sao paulo; Sao Paulo
40155;salvador; Bahia
16301;penapolis; Sao Paulo
70747;brasilia; Distrito Federal
88309;itajai; Santa Catarina
21910;rio de janeiro;Rio de Janeiro
53240;olinda; Pernambuco
7111;guarulhos; Sao Paulo
8545;ferraz de vasconcelos; Sao Paulo
29130;viana; Espirito Santo
13421;piracicaba; Sao Paulo
13253;itatiba; Sao Paulo
3703;sao paulo; Sao Paulo
65110;sao jose de ribamar; Maranhao
88115;sao jose; Santa Catarina
57820;murici; Alagoas
2405;sao paulo; Sao Paulo
53407;paulista; Pernambuco
21360;rio de janeiro;Rio de Janeiro
70872;brasilia; Distrito Federal
5760;sao paulo; Sao Paulo
21250;rio de janeiro;Rio de Janeiro
74815;goiania; Goias
64057;teresina; Piaui
88350;brusque; Santa Catarina
13332;indaiatuba; Sao Paulo
77780;arapoema; Tocantins
1504;sao paulo; Sao Paulo
44008;feira de santana; Bahia
51170;recife; Pernambuco
14060;ribeirao preto; Sao Paulo
23088;rio de janeiro;Rio de Janeiro
90690;porto alegre;Rio Grande do Sul
66035;belem; Para
53280;olinda; Pernambuco
77425;gurupi; Tocantins
80045;curitiba;Parana
18401;itapeva; Sao Paulo
18025;sorocaba; Sao Paulo
4013;sao paulo; Sao Paulo
68375;altamira; Para
3548;sao paulo; Sao Paulo
4510;sao paulo; Sao Paulo
50610;recife; Pernambuco
20761;rio de janeiro;Rio de Janeiro
25046;duque de caxias;Rio de Janeiro
2320;sao paulo; Sao Paulo
4810;sao paulo; Sao Paulo
3058;sao paulo; Sao Paulo
5332;sao paulo; Sao Paulo
49042;aracaju; Sergipe
99072;passo fundo;Rio Grande do Sul
35242;cuite velho; Minas Gerais
13276;valinhos; Sao Paulo
32673;betim; Minas Gerais
3569;sao paulo; Sao Paulo
6793;taboao da serra; Sao Paulo
8589;itaquaquecetuba; Sao Paulo
18053;sorocaba; Sao Paulo
36940;santana do manhuacu; Minas Gerais
29169;serra; Espirito Santo
24903;marica;Rio de Janeiro
2801;sao paulo; Sao Paulo
13341;indaiatuba; Sao Paulo
4863;sao paulo; Sao Paulo
81935;curitiba;Parana
89237;joinville; Santa Catarina
19026;presidente prudente; Sao Paulo
91060;porto alegre;Rio Grande do Sul
38703;patos de minas; Minas Gerais
1323;sao paulo; Sao Paulo
37558;pouso alegre; Minas Gerais
4240;sao paulo; Sao Paulo
14077;ribeirao preto; Sao Paulo
74425;goiania; Goias
64009;teresina; Piaui
71925;brasilia; Distrito Federal
5640;sao paulo; Sao Paulo
36370;nazareno; Minas Gerais
89010;blumenau; Santa Catarina
57250;campo alegre; Alagoas
96930;candelaria;Rio Grande do Sul
72005;brasilia; Distrito Federal
85730;pranchita;Parana
98740;augusto pestana;Rio Grande do Sul
9310;maua; Sao Paulo
5126;sao paulo; Sao Paulo
68445;barcarena; Para
20210;rio de janeiro;Rio de Janeiro
17052;bauru; Sao Paulo
87083;maringa;Parana
4138;sao paulo; Sao Paulo
17607;tupa; Sao Paulo
59082;natal;Rio Grande do Norte
14177;sertaozinho; Sao Paulo
88790;laguna; Santa Catarina
38702;patos de minas; Minas Gerais
21381;rio de janeiro;Rio de Janeiro
57043;maceio; Alagoas
4832;sao paulo; Sao Paulo
64208;parnaiba; Piaui
6820;embu das artes; Sao Paulo
3336;sao paulo; Sao Paulo
15170;tanabi; Sao Paulo
26950;paty do alferes;Rio de Janeiro
19041;presidente prudente; Sao Paulo
6421;barueri; Sao Paulo
1404;sao paulo; Sao Paulo
13030;campinas; Sao Paulo
9841;sao bernardo do campo; Sao Paulo
89770;seara; Santa Catarina
22431;rio de janeiro;Rio de Janeiro
39610;itinga; Minas Gerais
15703;jales; Sao Paulo
22776;rio de janeiro;Rio de Janeiro
31578;belo horizonte; Minas Gerais
11050;santos; Sao Paulo
5544;sao paulo; Sao Paulo
76150;mossamedes; Goias
37795;andradas; Minas Gerais
87045;maringa;Parana
57840;santana do mundau; Alagoas
14090;ribeirao preto; Sao Paulo
18081;sorocaba; Sao Paulo
4368;sao paulo; Sao Paulo
90660;porto alegre;Rio Grande do Sul
44078;feira de santana; Bahia
71805;brasilia; Distrito Federal
28695;papucaia;Rio de Janeiro
7727;caieiras; Sao Paulo
96060;pelotas;Rio Grande do Sul
3257;sao paulo; Sao Paulo
4184;sao paulo; Sao Paulo
90230;porto alegre;Rio Grande do Sul
95320;nova prata;Rio Grande do Sul
37002;varginha; Minas Gerais
3021;sao paulo; Sao Paulo
1243;sao paulo; Sao Paulo
84030;ponta grossa;Parana
70658;brasilia; Distrito Federal
72640;brasilia; Distrito Federal
28022;campos dos goytacazes;Rio de Janeiro
6060;osasco; Sao Paulo
29718;angelo frechiani; Espirito Santo
95020;caxias do sul;Rio Grande do Sul
2040;sao paulo; Sao Paulo
4250;sao paulo; Sao Paulo
88065;florianopolis; Santa Catarina
83221;paranagua;Parana
91410;porto alegre;Rio Grande do Sul
35519;nova serrana; Minas Gerais
3243;sao paulo; Sao Paulo
2341;sao paulo; Sao Paulo
37476;cristina; Minas Gerais
58780;itaporanga; Paraiba
77060;palmas; Tocantins
69060;manaus; Amazonas
5588;sao paulo; Sao Paulo
25845;areal;Rio de Janeiro
20975;rio de janeiro;Rio de Janeiro
1129;sao paulo; Sao Paulo
36307;sao joao del rei; Minas Gerais
8970;salesopolis; Sao Paulo
40391;salvador; Bahia
2442;sao paulo; Sao Paulo
8121;sao paulo; Sao Paulo
85615;marmeleiro;Parana
26530;nilopolis;Rio de Janeiro
35668;conceicao do para; Minas Gerais
4405;sao paulo; Sao Paulo
18701;avare; Sao Paulo
79955;juti; Mato Grosso do Sul
7812;franco da rocha; Sao Paulo
89252;jaragua do sul; Santa Catarina
2516;sao paulo; Sao Paulo
9620;sao bernardo do campo; Sao Paulo
79140;nova alvorada do sul; Mato Grosso do Sul
25958;teresopolis;Rio de Janeiro
6093;osasco; Sao Paulo
9260;santo andre; Sao Paulo
5427;sao paulo; Sao Paulo
76410;campinorte; Goias
18071;sorocaba; Sao Paulo
19500;martinopolis; Sao Paulo
73105;brasilia; Distrito Federal
31370;belo horizonte; Minas Gerais
74976;aparecida de goiania; Goias
13282;vinhedo; Sao Paulo
39270;pirapora; Minas Gerais
9290;santo andre; Sao Paulo
59133;natal;Rio Grande do Norte
5841;sao paulo; Sao Paulo
65072;sao luis; Maranhao
96010;pelotas;Rio Grande do Sul
8050;sao paulo; Sao Paulo
5752;sao paulo; Sao Paulo
12232;sao jose dos campos; Sao Paulo
37120;paraguacu; Minas Gerais
38301;ituiutaba; Minas Gerais
5302;sao paulo; Sao Paulo
83609;campo largo;Parana
2113;sao paulo; Sao Paulo
2161;sao paulo; Sao Paulo
71917;brasilia; Distrito Federal
49140;barra dos coqueiros; Sergipe
29100;vila velha; Espirito Santo
50090;recife; Pernambuco
2944;sao paulo; Sao Paulo
83045;sao jose dos pinhais;Parana
95980;anta gorda;Rio Grande do Sul
44720;miguel calmon; Bahia
3940;sao paulo; Sao Paulo
4660;sao paulo; Sao Paulo
38625;cabeceira grande; Minas Gerais
5571;sao paulo; Sao Paulo
6402;barueri; Sao Paulo
2188;sao paulo; Sao Paulo
74483;goiania; Goias
89533;sao cristovao do sul; Santa Catarina
32639;betim; Minas Gerais
5438;sao paulo; Sao Paulo
3386;sao paulo; Sao Paulo
36037;juiz de fora; Minas Gerais
35057;governador valadares; Minas Gerais
3472;sao paulo; Sao Paulo
32665;betim; Minas Gerais
3816;sao paulo; Sao Paulo
5076;sao paulo; Sao Paulo
95990;ilopolis;Rio Grande do Sul
3070;sao paulo; Sao Paulo
84280;curiuva;Parana
70833;brasilia; Distrito Federal
37902;passos; Minas Gerais
88080;florianopolis; Santa Catarina
32050;contagem; Minas Gerais
9172;santo andre; Sao Paulo
35230;resplendor; Minas Gerais
11431;guaruja; Sao Paulo
20930;rio de janeiro;Rio de Janeiro
25655;petropolis;Rio de Janeiro
4074;sao paulo; Sao Paulo
22452;rio de janeiro;Rio de Janeiro
30520;belo horizonte; Minas Gerais
4331;sao paulo; Sao Paulo
5283;sao paulo; Sao Paulo
6660;itapevi; Sao Paulo
40296;salvador; Bahia
18730;itai; Sao Paulo
8673;suzano; Sao Paulo
13910;monte alegre do sul; Sao Paulo
55296;garanhuns; Pernambuco
5756;sao paulo; Sao Paulo
1511;sao paulo; Sao Paulo
26385;queimados;Rio de Janeiro
29141;cariacica; Espirito Santo
30570;belo horizonte; Minas Gerais
79802;dourados; Mato Grosso do Sul
18604;botucatu; Sao Paulo
13790;sao sebastiao da grama; Sao Paulo
40450;salvador; Bahia
21046;rio de janeiro;Rio de Janeiro
5885;sao paulo; Sao Paulo
13505;rio claro; Sao Paulo
89300;mafra; Santa Catarina
59151;parnamirim;Rio Grande do Norte
48760;araci; Bahia
78020;cuiaba; Mato Grosso
68372;altamira; Para
71650;brasilia; Distrito Federal
4915;sao paulo; Sao Paulo
15290;buritama; Sao Paulo
35052;governador valadares; Minas Gerais
27542;resende;Rio de Janeiro
16340;luiziania; Sao Paulo
41347;salvador; Bahia
71937;brasilia; Distrito Federal
4162;sao paulo; Sao Paulo
23510;rio de janeiro;Rio de Janeiro
4446;sao paulo; Sao Paulo
86086;londrina;Parana
4456;sao paulo; Sao Paulo
38660;buritis; Minas Gerais
83322;pinhais;Parana
3687;sao paulo; Sao Paulo
26220;nova iguacu;Rio de Janeiro
31560;belo horizonte; Minas Gerais
58028;joao pessoa; Paraiba
75703;catalao; Goias
82320;curitiba;Parana
11660;caraguatatuba; Sao Paulo
77823;araguaina; Tocantins
75650;morrinhos; Goias
13609;araras; Sao Paulo
81010;curitiba;Parana
24027;niteroi;Rio de Janeiro
13221;varzea paulista; Sao Paulo
2402;sao paulo; Sao Paulo
3152;sao paulo; Sao Paulo
9390;maua; Sao Paulo
18409;itapeva; Sao Paulo
72255;brasilia; Distrito Federal
27325;barra mansa;Rio de Janeiro
2943;sao paulo; Sao Paulo
54730;sao lourenco da mata; Pernambuco
13218;jundiai; Sao Paulo
40490;salvador; Bahia
6449;barueri; Sao Paulo
86707;arapongas;Parana
75533;itumbiara; Goias
84174;castro;Parana
7162;guarulhos; Sao Paulo
65050;sao luis; Maranhao
29031;vitoria; Espirito Santo
29187;praia grande; Espirito Santo
4536;sao paulo; Sao Paulo
13469;americana; Sao Paulo
13611;leme; Sao Paulo
59200;santa cruz;Rio Grande do Norte
6333;carapicuiba; Sao Paulo
12930;tuiuti; Sao Paulo
87330;nova cantu;Parana
27197;pinheiral;Rio de Janeiro
7172;guarulhos; Sao Paulo
27534;resende;Rio de Janeiro
89176;trombudo central; Santa Catarina
21750;rio de janeiro;Rio de Janeiro
59650;acu;Rio Grande do Norte
13155;cosmopolis; Sao Paulo
96195;cristal;Rio Grande do Sul
58043;joao pessoa; Paraiba
58675;santo andre; Paraiba
63680;parambu; Ceara
44002;feira de santana; Bahia
89503;cacador; Santa Catarina
28637;sumidouro;Rio de Janeiro
49400;lagarto; Sergipe
27320;barra mansa;Rio de Janeiro
49087;aracaju; Sergipe
3275;sao paulo; Sao Paulo
70324;brasilia; Distrito Federal
84010;ponta grossa;Parana
95975;putinga;Rio Grande do Sul
13424;piracicaba; Sao Paulo
37440;caxambu; Minas Gerais
19053;presidente prudente; Sao Paulo
3015;sao paulo; Sao Paulo
31540;belo horizonte; Minas Gerais
87310;campo mourao;Parana
13251;itatiba; Sao Paulo
89745;presidente castello branco; Santa Catarina
52110;recife; Pernambuco
72925;aguas lindas de goias; Goias
27520;resende;Rio de Janeiro
89665;capinzal; Santa Catarina
13426;piracicaba; Sao Paulo
36501;uba; Minas Gerais
87504;umuarama;Parana
95070;caxias do sul;Rio Grande do Sul
5037;sao paulo; Sao Paulo
25954;teresopolis;Rio de Janeiro
25040;duque de caxias;Rio de Janeiro
11360;sao vicente; Sao Paulo
25570;sao joao de meriti;Rio de Janeiro
5353;sao paulo; Sao Paulo
18116;votorantim; Sao Paulo
75106;anapolis; Goias
5387;sao paulo; Sao Paulo
4942;sao paulo; Sao Paulo
91920;porto alegre;Rio Grande do Sul
25520;sao joao de meriti;Rio de Janeiro
88865;nova veneza; Santa Catarina
12282;cacapava; Sao Paulo
20725;rio de janeiro;Rio de Janeiro
9540;sao caetano do sul; Sao Paulo
18702;avare; Sao Paulo
96832;santa cruz do sul;Rio Grande do Sul
27540;resende;Rio de Janeiro
5729;sao paulo; Sao Paulo
48990;andorinha; Bahia
84262;telemaco borba;Parana
5018;sao paulo; Sao Paulo
8542;ferraz de vasconcelos; Sao Paulo
31275;belo horizonte; Minas Gerais
64019;teresina; Piaui
15030;sao jose do rio preto; Sao Paulo
4386;sao paulo; Sao Paulo
13510;santa gertrudes; Sao Paulo
35920;nova era; Minas Gerais
13289;vinhedo; Sao Paulo
2518;sao paulo; Sao Paulo
89896;itapiranga; Santa Catarina
30662;belo horizonte; Minas Gerais
45445;camamu; Bahia
19273;rosana; Sao Paulo
94930;cachoeirinha;Rio Grande do Sul
88305;itajai; Santa Catarina
36660;alem paraiba; Minas Gerais
64000;teresina; Piaui
45836;itamaraju; Bahia
15704;jales; Sao Paulo
96412;bage;Rio Grande do Sul
4912;sao paulo; Sao Paulo
25267;duque de caxias;Rio de Janeiro
22421;rio de janeiro;Rio de Janeiro
5877;sao paulo; Sao Paulo
63560;acopiara; Ceara
2347;sao paulo; Sao Paulo
9640;sao bernardo do campo; Sao Paulo
79824;dourados; Mato Grosso do Sul
28880;barra de sao joao;Rio de Janeiro
69900;rio branco;Acre
27185;arrozal;Rio de Janeiro
97573;santana do livramento;Rio Grande do Sul
45848;itabela; Bahia
18044;sorocaba; Sao Paulo
12325;jacarei; Sao Paulo
86046;londrina;Parana
9660;sao bernardo do campo; Sao Paulo
2961;sao paulo; Sao Paulo
79750;nova andradina; Mato Grosso do Sul
21341;rio de janeiro;Rio de Janeiro
36970;manhumirim; Minas Gerais
45037;vitoria da conquista; Bahia
72650;brasilia; Distrito Federal
78120;varzea grande; Mato Grosso
57052;maceio; Alagoas
8530;ferraz de vasconcelos; Sao Paulo
74810;goiania; Goias
36145;olaria; Minas Gerais
83407;colombo;Parana
36503;uba; Minas Gerais
51300;recife; Pernambuco
12227;sao jose dos campos; Sao Paulo
88317;itajai; Santa Catarina
80810;curitiba;Parana
68035;santarem; Para
93230;sapucaia do sul;Rio Grande do Sul
85602;francisco beltrao;Parana
57045;maceio; Alagoas
50070;recife; Pernambuco
15057;sao jose do rio preto; Sao Paulo
50660;recife; Pernambuco
62700;caninde; Ceara
30590;belo horizonte; Minas Gerais
87209;cianorte;Parana
26216;nova iguacu;Rio de Janeiro
6210;osasco; Sao Paulo
4783;sao paulo; Sao Paulo
97650;itaqui;Rio Grande do Sul
8223;sao paulo; Sao Paulo
68385;tucuma; Para
93022;sao leopoldo;Rio Grande do Sul
8411;sao paulo; Sao Paulo
66615;belem; Para
12953;atibaia; Sao Paulo
35065;governador valadares; Minas Gerais
87910;santa isabel do ivai;Parana
56750;santa terezinha; Pernambuco
9661;sao bernardo do campo; Sao Paulo
75370;goianira; Goias
4753;sao paulo; Sao Paulo
6154;osasco; Sao Paulo
89040;blumenau; Santa Catarina
86605;rolandia;Parana
26266;nova iguacu;Rio de Janeiro
50680;recife; Pernambuco
3616;sao paulo; Sao Paulo
37590;jacutinga; Minas Gerais
22720;rio de janeiro;Rio de Janeiro
9406;ribeirao pires; Sao Paulo
86701;arapongas;Parana
74560;goiania; Goias
25960;teresopolis;Rio de Janeiro
68625;paragominas; Para
2137;sao paulo; Sao Paulo
13226;varzea paulista; Sao Paulo
18208;itapetininga; Sao Paulo
14808;araraquara; Sao Paulo
22740;rio de janeiro;Rio de Janeiro
4564;sao paulo; Sao Paulo
3145;sao paulo; Sao Paulo
58960;bonito de santa fe; Paraiba
3022;sao paulo; Sao Paulo
31910;belo horizonte; Minas Gerais
28555;valao do barro;Rio de Janeiro
45315;milagres; Bahia
41740;salvador; Bahia
4379;sao paulo; Sao Paulo
22420;rio de janeiro;Rio de Janeiro
18170;piedade; Sao Paulo
7142;guarulhos; Sao Paulo
92025;canoas;Rio Grande do Sul
5019;sao paulo; Sao Paulo
4830;sao paulo; Sao Paulo
29960;conceicao da barra; Espirito Santo
17360;torrinha; Sao Paulo
8717;mogi das cruzes; Sao Paulo
93222;sapucaia do sul;Rio Grande do Sul
2250;sao paulo; Sao Paulo
3274;sao paulo; Sao Paulo
88130;palhoca; Santa Catarina
3589;sao paulo; Sao Paulo
27555;engenheiro passos;Rio de Janeiro
37275;cristais; Minas Gerais
71918;brasilia; Distrito Federal
14701;bebedouro; Sao Paulo
8820;mogi das cruzes; Sao Paulo
95034;caxias do sul;Rio Grande do Sul
